filename	token	correction	error_type	gold_label	predictions
doc190.xml	we			c	c
doc190.xml	are			c	c
doc190.xml	looking			c	c
doc190.xml	forward			c	c
doc190.xml	to			c	c
doc190.xml	go	going	FV	i	i
doc190.xml	to			c	c
doc190.xml	London			c	c
doc190.xml	.			c	c

doc190.xml	We			c	c
doc190.xml	know			c	c
doc190.xml	we			c	c
doc190.xml	are			c	c
doc190.xml	going			c	c
doc190.xml	for			c	c
doc190.xml	three			i	c
doc190.xml	days			c	c
doc190.xml	,			c	c
doc190.xml	but			c	c
doc190.xml	we			c	c
doc190.xml	'll			c	c
doc190.xml	have			c	c
doc190.xml	enough			c	c
doc190.xml	time			c	c
doc190.xml	to			c	c
doc190.xml	use	see	RV	i	c
doc190.xml	one			c	c
doc190.xml	of			c	c
doc190.xml	the			c	c
doc190.xml	bigger	biggest	FJ	i	c
doc190.xml	city	cities	AGN	i	i
doc190.xml	in			c	c
doc190.xml	the			c	c
doc190.xml	world			c	c
doc190.xml	.			c	c

doc190.xml	London			c	c
doc190.xml	is			c	c
doc190.xml	the			c	c
doc190.xml	place			c	c
doc190.xml	to			c	c
doc190.xml	be			c	c
doc190.xml	when	because	RC	i	c
doc190.xml	always			i	i
doc190.xml	something			c	i
doc190.xml	happening			c	i
doc190.xml	.			c	c

doc190.xml	We			c	c
doc190.xml	all			i	i
doc190.xml	very			c	c
doc190.xml	happy			c	c
doc190.xml	with			c	c
doc190.xml	your			c	c
doc190.xml	programme			c	c
doc190.xml	,			c	i
doc190.xml	especially	we especially	W	i	i
doc190.xml	we	we especially	W	i	i
doc190.xml	like			c	c
doc190.xml	the			c	c
doc190.xml	idea			c	c
doc190.xml	of			c	c
doc190.xml	sightseeing			i	c
doc190.xml	by			c	i
doc190.xml	our	ourselves	DA	i	c
doc190.xml	and			c	c
doc190.xml	National			i	c
doc190.xml	Art			c	c
doc190.xml	Gallery			c	c
doc190.xml	.			c	c

doc190.xml	The			c	c
doc190.xml	students			c	c
doc190.xml	in			c	c
doc190.xml	my			c	c
doc190.xml	class			c	c
doc190.xml	have			c	c
doc190.xml	seen			c	c
doc190.xml	an			c	c
doc190.xml	advertisement			c	c
doc190.xml	for			c	c
doc190.xml	the			c	c
doc190.xml	London			c	c
doc190.xml	Fashion			c	c
doc190.xml	and			c	c
doc190.xml	Leisure			c	c
doc190.xml	Show			c	c
doc190.xml	,			c	i
doc190.xml	we			i	i
doc190.xml	would			c	c
doc190.xml	like			c	c
doc190.xml	to			c	c
doc190.xml	ask			c	c
doc190.xml	you			c	c
doc190.xml	if			c	c
doc190.xml	is			i	i
doc190.xml	possible			c	c
doc190.xml	to			c	c
doc190.xml	make			c	c
doc190.xml	some			c	c
doc190.xml	changes			c	c
doc190.xml	in	to	RT	i	c
doc190.xml	the			c	c
doc190.xml	programme			c	c
doc190.xml	?	.	RP	c	c

doc190.xml	We			c	c
doc190.xml	think			c	c
doc190.xml	is			i	i
doc190.xml	the	a	RD	i	c
doc190.xml	great			c	c
doc190.xml	opportunity			c	c
doc190.xml	to			c	c
doc190.xml	see			c	c
doc190.xml	latest			i	i
doc190.xml	fashion	fashions	FN	i	i
doc190.xml	,			c	c
doc190.xml	find			i	c
doc190.xml	about			i	c
doc190.xml	make	make-up	MP	c	c
doc190.xml	up	make-up	MP	c	c
doc190.xml	and			c	c
doc190.xml	hairstyles			c	c
doc190.xml	.			c	c

doc190.xml	Would			c	c
doc190.xml	it			c	c
doc190.xml	be			c	c
doc190.xml	possible			c	c
doc190.xml	to			c	c
doc190.xml	go			c	c
doc190.xml	to			c	c
doc190.xml	the			c	c
doc190.xml	Museum			c	c
doc190.xml	and			c	c
doc190.xml	then			c	c
doc190.xml	for		U	c	c
doc190.xml	the		U	c	c
doc190.xml	shopping			c	c
doc190.xml	in			c	c
doc190.xml	our			c	c
doc190.xml	free			c	c
doc190.xml	time			c	c
doc190.xml	which			c	c
doc190.xml	is			c	c
doc190.xml	on			c	c
doc190.xml	Wednesday			c	c
doc190.xml	?			c	c

doc190.xml	All			c	c
doc190.xml	students			i	c
doc190.xml	will	would	TV	i	c
doc190.xml	be			c	c
doc190.xml	very			c	c
doc190.xml	greatful	grateful	S	i	i
doc190.xml	.			c	c

doc190.xml	your	yours	DA	i	i
doc190.xml	sincerly	sincerely	DY	i	i

doc190.xml	I			c	c
doc190.xml	think			c	c
doc190.xml	for			c	c
doc190.xml	all			c	c
doc190.xml	of			c	c
doc190.xml	us			c	c
doc190.xml	home			c	c
doc190.xml	is			c	c
doc190.xml	something			c	c
doc190.xml	which			c	c
doc190.xml	is			c	c
doc190.xml	a		UD	c	c
doc190.xml	very			c	c
doc190.xml	important			c	c
doc190.xml	.			c	c

doc190.xml	Home			c	c
doc190.xml	sweet			c	c
doc190.xml	home			c	c
doc190.xml	.			c	c

doc190.xml	Home			c	c
doc190.xml	sweet			c	c
doc190.xml	home			c	c
doc190.xml	.			c	c

doc190.xml	We			c	c
doc190.xml	call			c	c
doc190.xml	home			c	c
doc190.xml	the			c	c
doc190.xml	place			c	c
doc190.xml	where			c	c
doc190.xml	we			c	c
doc190.xml	live			c	c
doc190.xml	or			c	c
doc190.xml	the			c	c
doc190.xml	country			c	c
doc190.xml	where			c	c
doc190.xml	we			c	c
doc190.xml	come			c	c
doc190.xml	frome	from	S	i	i
doc190.xml	.			c	c

doc190.xml	Anyway			c	c
doc190.xml	home			c	c
doc190.xml	is			c	c
doc190.xml	always			c	c
doc190.xml	the			c	c
doc190.xml	place			c	c
doc190.xml	to			c	c
doc190.xml	go			c	c
doc190.xml	because			c	c
doc190.xml	is			i	i
doc190.xml	ours			c	c
doc190.xml	we			c	c
doc190.xml	feel			c	c
doc190.xml	save	safe	DJ	i	i
doc190.xml	and			c	c
doc190.xml	comfortable			c	c
doc190.xml	.			i	c

doc190.xml	After			c	c
doc190.xml	hard			c	c
doc190.xml	work			c	c
doc190.xml	we			c	c
doc190.xml	want			c	c
doc190.xml	to			c	c
doc190.xml	go			c	c
doc190.xml	home			c	c
doc190.xml	to			c	c
doc190.xml	have			c	c
doc190.xml	our			c	c
doc190.xml	corner			c	c
doc190.xml	where			c	c
doc190.xml	we			c	c
doc190.xml	are			c	c
doc190.xml	all		UQ	c	c
doc190.xml	able			c	c
doc190.xml	to			c	c
doc190.xml	rest			c	c
doc190.xml	and			c	c
doc190.xml	relax			c	c
doc190.xml	.			c	c

doc190.xml	I			c	c
doc190.xml	think			c	c
doc190.xml	in			c	c
doc190.xml	the			c	c
doc190.xml	future			c	c
doc190.xml	home			c	c
doc190.xml	might			c	c
doc190.xml	be			c	c
doc190.xml	just			c	c
doc190.xml	the			c	c
doc190.xml	place			c	c
doc190.xml	to			c	c
doc190.xml	go			c	c
doc190.xml	to			c	c
doc190.xml	sleep			c	c
doc190.xml	.			c	c

doc190.xml	We			c	c
doc190.xml	live			c	c
doc190.xml	in			c	c
doc190.xml	the	a	RD	i	c
doc190.xml	very			c	c
doc190.xml	busy			c	c
doc190.xml	world			c	c
doc190.xml	!			c	c

doc190.xml	Working			c	c
doc190.xml	long			c	c
doc190.xml	hours			c	c
doc190.xml	,			c	c
doc190.xml	doing			c	c
doc190.xml	plenty			c	c
doc190.xml	of			c	c
doc190.xml	activieties	activities	S	i	i
doc190.xml	,			c	c
doc190.xml	going			c	c
doc190.xml	out			c	c
doc190.xml	,			c	c
doc190.xml	going			c	c
doc190.xml	on			c	c
doc190.xml	holidays			c	i
doc190.xml	.			c	c

doc190.xml	We			c	c
doc190.xml	even	don't even	W	i	i
doc190.xml	do	don't even	W	i	i
doc190.xml	n't	don't even	W	i	i
doc190.xml	spend			c	c
doc190.xml	time			c	c
doc190.xml	with			c	c
doc190.xml	families			i	c
doc190.xml	.			c	c

doc190.xml	Propably	Probably	S	i	i
doc190.xml	in			c	c
doc190.xml	the			c	c
doc190.xml	future			c	c
doc190.xml	we			c	c
doc190.xml	might	may	TV	i	c
doc190.xml	be			c	c
doc190.xml	to	too	SX	i	c
doc190.xml	busy			c	c
doc190.xml	to			c	c
doc190.xml	go			c	c
doc190.xml	to			c	c
doc190.xml	our			c	c
doc190.xml	own			c	c
doc190.xml	home			c	c
doc190.xml	and			c	c
doc190.xml	spend			c	c
doc190.xml	some			c	c
doc190.xml	time			c	c
doc190.xml	there			c	c
doc190.xml	.			c	c

doc190.xml	But			c	c
doc190.xml	in	at	RT	i	i
doc190.xml	the			c	c
doc190.xml	end			c	c
doc190.xml	of			c	c
doc190.xml	the			c	c
doc190.xml	day			c	c
doc190.xml	it			c	c
doc190.xml	alway	always	S	i	i
doc190.xml	will			i	c
doc190.xml	be			c	c
doc190.xml	place			i	i
doc190.xml	to			c	c
doc190.xml	go			c	c
doc190.xml	!			c	c
doc190.xml	We			c	c
doc190.xml	find			c	c
doc190.xml	our			c	c
doc190.xml	family			c	c
doc190.xml	there			c	c
doc190.xml	and			c	c
doc190.xml	our			c	c
doc190.xml	life			c	c
doc190.xml	.			c	c

doc190.xml	Some			c	c
doc190.xml	of			c	c
doc190.xml	us			c	c
doc190.xml	have			c	c
doc190.xml	been			c	c
doc190.xml	living			c	c
doc190.xml	in			c	c
doc190.xml	one	same	R	i	c
doc190.xml	house			c	c
doc190.xml	since			c	c
doc190.xml	they	we	RA	i	c
doc190.xml	were			c	c
doc190.xml	born			c	c
doc190.xml	.			c	c

doc1000.xml	DEAR			c	c
doc1000.xml	SIR			c	c
doc1000.xml	,			c	c

doc1000.xml	YOURS			c	c
doc1000.xml	FAITHFULLY			c	c

doc553.xml	On			c	c
doc553.xml	behalf			c	c
doc553.xml	of			c	c
doc553.xml	our			c	c
doc553.xml	class			c	c
doc553.xml	I			c	c
doc553.xml	would			c	c
doc553.xml	like			c	c
doc553.xml	to			c	c
doc553.xml	give			c	c
doc553.xml	you			c	c
doc553.xml	some			c	c
doc553.xml	information			c	c
doc553.xml	about			c	c
doc553.xml	the			c	c
doc553.xml	London			c	c
doc553.xml	Fashion			c	c
doc553.xml	and			c	c
doc553.xml	Leisure			c	c
doc553.xml	show			c	c
doc553.xml	,		UP	c	c
doc553.xml	that			c	c
doc553.xml	we			c	c
doc553.xml	saw			c	c
doc553.xml	advertised			c	c
doc553.xml	and			c	c
doc553.xml	we			c	c
doc553.xml	are			c	c
doc553.xml	interested			c	c
doc553.xml	indeed		UY	c	c
doc553.xml	.			c	c

doc553.xml	In			c	c
doc553.xml	addition			c	c
doc553.xml	we			c	c
doc553.xml	would			c	c
doc553.xml	like			c	c
doc553.xml	to			c	c
doc553.xml	thank			c	c
doc553.xml	you			c	c
doc553.xml	about	for	RT	i	i
doc553.xml	the			c	c
doc553.xml	programme			c	c
doc553.xml	.			c	c

doc553.xml	Firstly			c	c
doc553.xml	,			c	c
doc553.xml	I			c	c
doc553.xml	would			c	c
doc553.xml	like			c	c
doc553.xml	to			c	c
doc553.xml	give			c	c
doc553.xml	you			c	c
doc553.xml	some			c	c
doc553.xml	details			c	c
doc553.xml	about			c	c
doc553.xml	this			c	c
doc553.xml	show			c	c
doc553.xml	.			c	c

doc553.xml	It			c	c
doc553.xml	will			c	c
doc553.xml	take			c	c
doc553.xml	place			c	c
doc553.xml	in			c	c
doc553.xml	Central			i	i
doc553.xml	Exhibition			c	c
doc553.xml	Hall			c	c
doc553.xml	,			c	c
doc553.xml	in			c	c
doc553.xml	London			c	c
doc553.xml	,			c	c
doc553.xml	on			c	c
doc553.xml	Tuesday			c	c
doc553.xml	14th			i	c
doc553.xml	of			c	c
doc553.xml	March			c	c
doc553.xml	and			c	c
doc553.xml	the		R	c	c
doc553.xml	suitable		R	c	i
doc553.xml	time		R	c	c
doc553.xml	will			c	c
doc553.xml	be			c	c
doc553.xml	10			c	c
doc553.xml	-			c	c
doc553.xml	19			c	c

doc553.xml	I			c	c
doc553.xml	would			c	c
doc553.xml	like			c	c
doc553.xml	to			c	c
doc553.xml	mention			c	c
doc553.xml	that			c	c
doc553.xml	this			i	c
doc553.xml	day			c	c
doc553.xml	we			c	c
doc553.xml	are			c	c
doc553.xml	going			c	c
doc553.xml	to			c	c
doc553.xml	visit			c	c
doc553.xml	the			c	c
doc553.xml	Science			c	c
doc553.xml	Museum			c	c
doc553.xml	in			c	c
doc553.xml	the			c	c
doc553.xml	morning			c	c
doc553.xml	and			c	c
doc553.xml	after			c	i
doc553.xml	we			c	c
doc553.xml	are			c	c
doc553.xml	going			c	c
doc553.xml	for		UT	c	c
doc553.xml	shopping			c	c
doc553.xml	,			c	c
doc553.xml	so			c	c
doc553.xml	I			c	c
doc553.xml	believe			c	c
doc553.xml	it			c	c
doc553.xml	will			c	c
doc553.xml	be			c	c
doc553.xml	a			c	c
doc553.xml	good			c	c
doc553.xml	change	chance	RN	i	c
doc553.xml	for			c	c
doc553.xml	all			c	c
doc553.xml	of			c	c
doc553.xml	us			c	c
doc553.xml	to			c	c
doc553.xml	attend			c	c
doc553.xml	this			c	c
doc553.xml	show			c	c
doc553.xml	as			c	c
doc553.xml	it			c	c
doc553.xml	is			c	c
doc553.xml	free			c	c
doc553.xml	for			c	c
doc553.xml	students			c	c
doc553.xml	!			c	c

doc553.xml	The			c	c
doc553.xml	most			c	c
doc553.xml	important			c	c
doc553.xml	thing			c	c
doc553.xml	is			c	c
doc553.xml	that			c	c
doc553.xml	the			c	c
doc553.xml	time			c	c
doc553.xml	that			c	c
doc553.xml	the			c	c
doc553.xml	show			c	c
doc553.xml	starts			c	c
doc553.xml	is			c	c
doc553.xml	perfect			c	c
doc553.xml	and			c	c
doc553.xml	is			c	c
doc553.xml	suitable	compatible	RJ	i	c
doc553.xml	as			c	c
doc553.xml	well			c	c
doc553.xml	with			c	c
doc553.xml	our			c	c
doc553.xml	programme			c	c
doc553.xml	because			c	c
doc553.xml	until	by	RT	i	c
doc553.xml	19:00			c	c
doc553.xml	I			c	c
doc553.xml	think			c	c
doc553.xml	that			c	c
doc553.xml	everyone			c	c
doc553.xml	will			c	c
doc553.xml	have			c	c
doc553.xml	finished			c	c
doc553.xml	their			c	c
doc553.xml	shopping			c	c
doc553.xml	.			c	c

doc553.xml	Secondly			c	c
doc553.xml	,			c	c
doc553.xml	I			c	c
doc553.xml	would			c	c
doc553.xml	like			c	c
doc553.xml	to			c	c
doc553.xml	give			c	c
doc553.xml	you			c	c
doc553.xml	more			c	c
doc553.xml	details			c	c
doc553.xml	about			c	c
doc553.xml	the			c	c
doc553.xml	show			c	c
doc553.xml	and			c	c
doc553.xml	particularly			c	c
doc553.xml	what			i	c
doc553.xml	does		UV	c	c
doc553.xml	it			c	c
doc553.xml	include	includes	AGV	i	c
doc553.xml	.			c	c

doc553.xml	The			c	c
doc553.xml	latest			c	c
doc553.xml	fashion	fashions	FN	i	c
doc553.xml	will			c	c
doc553.xml	be			c	c
doc553.xml	on			c	c
doc553.xml	show			c	c
doc553.xml	and			c	c
doc553.xml	also			c	c
doc553.xml	the			c	c
doc553.xml	Leisure			c	c
doc553.xml	and			c	c
doc553.xml	sports			c	c
doc553.xml	wear			c	c
doc553.xml	.			c	c
doc553.xml	Really			c	c
doc553.xml	interesting			c	c
doc553.xml	!			c	c

doc553.xml	Moreover			c	c
doc553.xml	all		R	c	c
doc553.xml	about		R	c	c
doc553.xml	the		R	c	c
doc553.xml	make		R	c	c
doc553.xml	up		R	c	c
doc553.xml	and		R	c	c
doc553.xml	the		R	c	c
doc553.xml	hairstyles		R	c	c
doc553.xml	.			c	c
doc553.xml	I			c	c
doc553.xml	think			c	c
doc553.xml	that			c	c
doc553.xml	it	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	will	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	be	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	a	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	great	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	opportunity	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	to	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	all	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	of	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	us	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	to	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	be	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	on	this show will be a great opportunity for all of us	AS	i	i
doc553.xml	this	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	show	this show will be a great opportunity for all of us	AS	i	c
doc553.xml	while			c	c
doc553.xml	we			c	c
doc553.xml	are			c	c
doc553.xml	going		UV	c	c
doc553.xml	to		UV	c	c
doc553.xml	be		UV	c	c
doc553.xml	in			c	c
doc553.xml	London			c	c
doc553.xml	.			c	c

doc553.xml	But			c	c
doc553.xml	,		UP	c	c
doc553.xml	if			c	c
doc553.xml	there			c	c
doc553.xml	is			c	c
doc553.xml	a			c	c
doc553.xml	problem			c	c
doc553.xml	that	because	RC	i	c
doc553.xml	the			c	c
doc553.xml	show			c	c
doc553.xml	is			c	c
doc553.xml	on			c	c
doc553.xml	Tuesday			c	c
doc553.xml	afternoon			c	c
doc553.xml	,			c	c
doc553.xml	the			c	c
doc553.xml	same			c	c
doc553.xml	hour	time	RN	i	i
doc553.xml	with	as	RT	i	c
doc553.xml	shopping	our shopping trip	M	i	c
doc553.xml	,			c	c
doc553.xml	I			c	c
doc553.xml	suggest			c	c
doc553.xml	having	going	RV	i	c
doc553.xml	the		UD	c	c
doc553.xml	shopping			c	c
doc553.xml	on			c	c
doc553.xml	Wednesday			c	c
doc553.xml	afternoon			c	c
doc553.xml	that	when	RC	i	c
doc553.xml	we			c	c
doc553.xml	will			c	c
doc553.xml	not			c	c
doc553.xml	have			c	c
doc553.xml	anything			c	c
doc553.xml	to			c	c
doc553.xml	do			c	c
doc553.xml	!			c	c

doc553.xml	I			c	c
doc553.xml	look			c	c
doc553.xml	forward			c	c
doc553.xml	to			c	c
doc553.xml	your			c	c
doc553.xml	reply			c	c
doc553.xml	,			c	c

doc553.xml	Some			c	c
doc553.xml	people			c	c
doc553.xml	think			c	c
doc553.xml	that			c	c
doc553.xml	to	being	FV	i	c
doc553.xml	be	being	FV	i	c
doc553.xml	a			c	c
doc553.xml	famous			c	c
doc553.xml	person			c	c
doc553.xml	is			c	c
doc553.xml	very			i	i
doc553.xml	excuiting	exciting	S	i	i
doc553.xml	thing			c	c
doc553.xml	,			c	c
doc553.xml	that			c	c
doc553.xml	all			c	i
doc553.xml	the			c	c
doc553.xml	time			c	c
doc553.xml	this			c	c
doc553.xml	makes			c	c
doc553.xml	you			c	c
doc553.xml	feel			c	c
doc553.xml	completely	complete	DJ	i	i
doc553.xml	and			c	c
doc553.xml	also			c	c
doc553.xml	they			c	c
doc553.xml	think			c	c
doc553.xml	that			c	c
doc553.xml	if			c	c
doc553.xml	you			c	c
doc553.xml	are			c	c
doc553.xml	famous			c	c
doc553.xml	you			c	c
doc553.xml	are			c	c
doc553.xml	special			c	c
doc553.xml	as			c	c
doc553.xml	well			c	c
doc553.xml	.			c	c

doc553.xml	I			c	c
doc553.xml	believe			c	c
doc553.xml	,		UP	c	c
doc553.xml	that			c	c
doc553.xml	if			c	c
doc553.xml	somebody			c	c
doc553.xml	wants			c	c
doc553.xml	the		UD	c	c
doc553.xml	fame			c	c
doc553.xml	and			c	c
doc553.xml	the		UD	c	c
doc553.xml	glory			c	c
doc553.xml	must			i	c
doc553.xml	be			c	c
doc553.xml	tottally	totally	S	i	i
doc553.xml	sure	clear	RJ	i	c
doc553.xml	about			c	c
doc553.xml	the			c	c
doc553.xml	results			c	c
doc553.xml	.			c	c

doc553.xml	For			c	c
doc553.xml	example			c	c
doc553.xml	,			c	c
doc553.xml	the		UD	c	c
doc553.xml	politicians			c	c
doc553.xml	the		UD	c	i
doc553.xml	have			c	c
doc553.xml	choosed	chosen	IV	i	i
doc553.xml	their			c	c
doc553.xml	careers			c	c
doc553.xml	,	;	RP	c	c
doc553.xml	they			c	c
doc553.xml	must			c	c
doc553.xml	know			c	c
doc553.xml	that			c	c
doc553.xml	they		R	c	c
doc553.xml	are		R	c	c
doc553.xml	going		R	c	c
doc553.xml	to		R	c	c
doc553.xml	involved		R	c	i
doc553.xml	with		R	c	c
doc553.xml	everything		R	c	c
doc553.xml	that		R	c	c
doc553.xml	it		R	c	c
doc553.xml	has		R	c	c
doc553.xml	to		R	c	c
doc553.xml	do		R	c	c
doc553.xml	with		R	c	c
doc553.xml	publicity		R	c	c
doc553.xml	and		R	c	c
doc553.xml	their		R	c	c
doc553.xml	country		R	c	c
doc553.xml	and			c	c
doc553.xml	the			c	c
doc553.xml	most			c	c
doc553.xml	important			c	c
doc553.xml	is			i	c
doc553.xml	that			c	c
doc553.xml	they			c	c
doc553.xml	have			c	c
doc553.xml	to			c	c
doc553.xml	realize			c	c
doc553.xml	that			c	c
doc553.xml	they			c	c
doc553.xml	should			c	c
doc553.xml	be			c	c
doc553.xml	extremely			c	c
doc553.xml	careful			c	c
doc553.xml	of	about	RT	i	i
doc553.xml	their			c	c
doc553.xml	movements			c	c
doc553.xml	or			c	c
doc553.xml	else			c	c
doc553.xml	they			c	c
doc553.xml	are			c	c
doc553.xml	going			c	c
doc553.xml	to			c	c
doc553.xml	have			c	c
doc553.xml	bad			i	c
doc553.xml	reputation			c	c
doc553.xml	,			c	c
doc553.xml	and			c	c
doc553.xml	they			c	c
doc553.xml	will			c	c
doc553.xml	be	not be	W	i	c
doc553.xml	not	not be	W	i	i
doc553.xml	trustworthy			i	c
doc553.xml	.			c	c

doc553.xml	If			c	c
doc553.xml	somebody			c	c
doc553.xml	is			c	c
doc553.xml	a			c	c
doc553.xml	film			c	c
doc553.xml	star			c	c
doc553.xml	this			c	c
doc553.xml	mean	means	AGV	i	i
doc553.xml	that			c	c
doc553.xml	has			i	i
doc553.xml	got			c	c
doc553.xml	a			c	c
doc553.xml	different			c	c
doc553.xml	kind			c	c
doc553.xml	of			c	c
doc553.xml	life			c	c
doc553.xml	,			c	c
doc553.xml	more			i	c
doc553.xml	comfortable			c	c
doc553.xml	,			c	c
doc553.xml	more			c	c
doc553.xml	interesting			c	c
doc553.xml	but			i	c
doc553.xml	it			c	c
doc553.xml	does			c	c
doc553.xml	n't			c	c
doc553.xml	mean			c	c
doc553.xml	that			c	c
doc553.xml	he			c	c
doc553.xml	or			c	c
doc553.xml	she			c	c
doc553.xml	ca			c	c
doc553.xml	n't			c	c
doc553.xml	be			c	c
doc553.xml	like			c	c
doc553.xml	normal			c	c
doc553.xml	people			c	c
doc553.xml	even			c	c
doc553.xml	if			c	c
doc553.xml	he			c	c
doc553.xml	or			c	c
doc553.xml	she			c	c
doc553.xml	is			c	c
doc553.xml	a			c	c
doc553.xml	star			c	c
doc553.xml	.			c	c

doc553.xml	If			c	c
doc553.xml	somebody			c	c
doc553.xml	wants			c	c
doc553.xml	to			c	c
doc553.xml	be			c	c
doc553.xml	famous			c	c
doc553.xml	of			c	i
doc553.xml	cource	course	S	i	i
doc553.xml	must			i	c
doc553.xml	be			c	c
doc553.xml	on		DJ	c	c
doc553.xml	the		DJ	c	c
doc553.xml	top		DJ	c	c
doc553.xml	and			c	c
doc553.xml	the			c	c
doc553.xml	mass			c	c
doc553.xml	media			c	c
doc553.xml	will			c	c
doc553.xml	be			c	c
doc553.xml	following			c	c
doc553.xml	him			c	c
doc553.xml	or			c	c
doc553.xml	her			c	c
doc553.xml	.			c	c

doc553.xml	But			c	c
doc553.xml	I			c	c
doc553.xml	think			c	c
doc553.xml	that			c	c
doc553.xml	the	there	SX	i	c
doc553.xml	are			c	c
doc553.xml	limits			c	c
doc553.xml	.			c	c

doc553.xml	Everybody			c	c
doc553.xml	deserve	deserves	AGV	i	i
doc553.xml	to			c	c
doc553.xml	have			c	c
doc553.xml	a			c	c
doc553.xml	private			c	c
doc553.xml	life			c	c
doc553.xml	even			c	c
doc553.xml	if			c	c
doc553.xml	he			c	c
doc553.xml	is			c	c
doc553.xml	a			c	c
doc553.xml	plumber			c	c
doc553.xml	or			c	c
doc553.xml	even			c	c
doc553.xml	if			c	c
doc553.xml	she			c	c
doc553.xml	is			c	c
doc553.xml	a			c	c
doc553.xml	famous			c	c
doc553.xml	singer			c	c
doc553.xml	.			c	c

doc553.xml	It			c	c
doc553.xml	does			c	c
doc553.xml	n't			c	c
doc553.xml	matter			c	c
doc553.xml	what			c	c
doc553.xml	kind			c	c
doc553.xml	of			c	c
doc553.xml	carreer	career	S	i	i
doc553.xml	or			c	c
doc553.xml	job			c	c
doc553.xml	you			c	c
doc553.xml	are	have	RV	i	c
doc553.xml	follow	following	FV	i	i
doc553.xml	.			c	c

doc553.xml	And			c	c
doc553.xml	finally			c	c
doc553.xml	the			c	c
doc553.xml	journalists			c	c
doc553.xml	the		UD	c	i
doc553.xml	should			c	c
doc553.xml	know			c	c
doc553.xml	how			c	c
doc553.xml	to			c	c
doc553.xml	respect			c	c
doc553.xml	the			c	c
doc553.xml	private			c	c
doc553.xml	life	lives	FN	i	c
doc553.xml	of			c	c
doc553.xml	everyone			c	c
doc553.xml	and			c	c
doc553.xml	not			c	c
doc553.xml	trying	try	FV	i	i
doc553.xml	to			c	c
doc553.xml	make			c	c
doc553.xml	money			c	c
doc553.xml	for		U	c	c
doc553.xml	a		U	c	c
doc553.xml	living		U	c	c
doc553.xml	by			c	c
doc553.xml	using			c	c
doc553.xml	the			c	c
doc553.xml	reputation			c	c
doc553.xml	of			c	c
doc553.xml	the		UD	c	c
doc553.xml	famous			c	c
doc553.xml	people			c	c
doc553.xml	.			c	c

doc543.xml	Love			c	c
doc543.xml	from			c	c
doc543.xml	,		UP	c	c

doc1581.xml	Can			c	c
doc1581.xml	you			c	c
doc1581.xml	imagine			c	c
doc1581.xml	?			c	c

doc2599.xml	Yours			c	c
doc2599.xml	sincerely			i	c
doc2599.xml	.			c	c

doc541.xml	Love			c	c
doc541.xml	,			c	c

doc2261.xml	Love			c	c
doc2261.xml	,			c	c

doc740.xml	Love			c	c
doc740.xml	,			c	c

doc1234.xml	DEAR			c	c
doc1234.xml	MR			c	c
doc1234.xml	ROBERTSON			c	c

doc1234.xml	I			c	c
doc1234.xml	AM			c	c
doc1234.xml	WRITING			c	c
doc1234.xml	YOU		UA	c	i
doc1234.xml	WITH			c	c
doc1234.xml	REFERENCE			c	c
doc1234.xml	IN	TO	RT	i	i
doc1234.xml	THE			c	c
doc1234.xml	LONDON			c	c
doc1234.xml	TRIP			c	c
doc1234.xml	WE			c	c
doc1234.xml	ARE			c	c
doc1234.xml	HAVING	MAKING	RV	i	c
doc1234.xml	PRERY	VERY	S	i	i
doc1234.xml	SOON			c	c
doc1234.xml	.			c	c

doc1234.xml	I			c	c
doc1234.xml	AM			c	c
doc1234.xml	WRITING			c	c
doc1234.xml	IN	ON	RT	i	c
doc1234.xml	REPRECENTATION	REPRESENTATION	S	i	i
doc1234.xml	OF			c	c
doc1234.xml	MY			c	c
doc1234.xml	GROUP			c	c
doc1234.xml	,			c	c
doc1234.xml	AND			c	c
doc1234.xml	ALL			c	c
doc1234.xml	OF			c	c
doc1234.xml	US			c	c
doc1234.xml	WANT			c	c
doc1234.xml	TO			c	c
doc1234.xml	SAY			c	c
doc1234.xml	THANK			c	c
doc1234.xml	YOU			c	c
doc1234.xml	FOR			c	c
doc1234.xml	TAKE	TAKING	FV	i	i
doc1234.xml	US			c	c
doc1234.xml	ABROAD			c	i
doc1234.xml	.			c	c

doc1234.xml	WE			c	c
doc1234.xml	SAW	HAVE SEEN	TV	i	c
doc1234.xml	THE			c	c
doc1234.xml	ACTIVITIES			c	c
doc1234.xml	PROGRAM	PROGRAMME	SA	i	c
doc1234.xml	ALREADY			c	c
