filename	token	correction	error_type	gold_label
doc425.xml	WRITING			c
doc425.xml	TO			c
doc425.xml	COMPLAIN			c
doc425.xml	ABOUT			c
doc425.xml	A			c
doc425.xml	MUSICAL			c
doc425.xml	SHOW		UN	c
doc425.xml	THAT			c
doc425.xml	IS			c
doc425.xml	TAKING			c
doc425.xml	PART	PLACE	RN	i
doc425.xml	IN	AT	RT	i
doc425.xml	THE			c
doc425.xml	CIRCLE			c
doc425.xml	THEATRE			c
doc425.xml	.			c
				
doc425.xml	I			c
doc425.xml	WAS			c
doc425.xml	WORRIED			c
doc425.xml	WHEN			c
doc425.xml	I			c
doc425.xml	SAW			c
doc425.xml	THE			c
doc425.xml	ADVERTISEMENT			c
doc425.xml	OF	FOR	RT	i
doc425.xml	THE			c
doc425.xml	PLAY	MUSICAL	RN	i
doc425.xml	IN			c
doc425.xml	A			c
doc425.xml	NEWSPAPER			c
doc425.xml	ON			c
doc425.xml	SUNDAY			c
doc425.xml	.			c
				
doc425.xml	THE			c
doc425.xml	FIRST			c
doc425.xml	PROBLEM			c
doc425.xml	WAS			c
doc425.xml	WHEN			c
doc425.xml	I			c
doc425.xml	READ			c
doc425.xml	THE	WHO WAS	R	i
doc425.xml	STARRING			c
doc425.xml	.			c
				
doc425.xml	IT			c
doc425.xml	SAID			c
doc425.xml	:			c
doc425.xml	'			c
doc425.xml	DANNY			c
doc425.xml	BROOK			c
doc425.xml	'			c
doc425.xml	.			c
				
doc425.xml	BUT			c
doc425.xml	,			c
doc425.xml	WHEN			c
doc425.xml	I			c
doc425.xml	WAS			c
doc425.xml	WATCHING			c
doc425.xml	THE			c
doc425.xml	PLAY			c
doc425.xml	,			c
doc425.xml	I			c
doc425.xml	REALISED			c
doc425.xml	THAT			c
doc425.xml	THERE	IT	RA	i
doc425.xml	WAS			c
doc425.xml	A			c
doc425.xml	DIFFERENT			c
doc425.xml	ACTOR			c
doc425.xml	AND			c
doc425.xml	,			c
doc425.xml	REALLY			c
doc425.xml	,			c
doc425.xml	I			c
doc425.xml	WAS			c
doc425.xml	DISAPPOINTED			c
doc425.xml	.			c
				
doc425.xml	ANOTHER			c
doc425.xml	PROBLEM			c
doc425.xml	WAS			c
doc425.xml	THE			c
doc425.xml	TIME			c
doc425.xml	THAT			c
doc425.xml	I			c
doc425.xml	HAD			c
doc425.xml	TO			c
doc425.xml	WAIT			c
doc425.xml	.			c
				
doc425.xml	I			c
doc425.xml	THOUGHT			c
doc425.xml	IT			c
doc425.xml	WILL	WOULD	TV	i
doc425.xml	BE			c
doc425.xml	AT			c
doc425.xml	19.3			c
doc425.xml	AND			c
doc425.xml	I			c
doc425.xml	HAVE	WAITED	TV	i
doc425.xml	BEEN	WAITED	TV	i
doc425.xml	WAITING	WAITED	TV	i
doc425.xml	FOR			c
doc425.xml	FORTY	FORTY-FIVE	MP	c
doc425.xml	FIVE	FORTY-FIVE	MP	c
doc425.xml	MINUTES			c
doc425.xml	!			c
doc425.xml	!			c
doc425.xml	BESIDES			c
doc425.xml	THIS			c
doc425.xml	,			c
doc425.xml	I			c
doc425.xml	COULD			c
doc425.xml	NOT			c
doc425.xml	VISIT	GO TO	RV	i
doc425.xml	THE			c
doc425.xml	RESTAURANT			c
doc425.xml	IN			c
doc425.xml	THE			c
doc425.xml	THEATRE			c
doc425.xml	BECAUSE			c
doc425.xml	IT			c
doc425.xml	WAS			c
doc425.xml	CLOSED			c
doc425.xml	.			c
				
doc425.xml	IN			c
doc425.xml	ADITION	ADDITION	S	i
doc425.xml	TO			c
doc425.xml	THIS			c
doc425.xml	,			c
doc425.xml	I			c
doc425.xml	DID			c
doc425.xml	NOT			c
doc425.xml	HAVE			c
doc425.xml	ANY			c
doc425.xml	DISCOUNT			c
doc425.xml	IN	ON	RT	i
doc425.xml	MY			c
doc425.xml	TICKET			c
doc425.xml	.			c
				
doc425.xml	SO			c
doc425.xml	,			c
doc425.xml	I			c
doc425.xml	HAD			c
doc425.xml	TO			c
doc425.xml	PAY			c
doc425.xml	A			c
doc425.xml	LOT			c
doc425.xml	OF			c
doc425.xml	MONEY			c
doc425.xml	TO			c
doc425.xml	SEE			c
doc425.xml	A			c
doc425.xml	PLAY			c
doc425.xml	THAT			c
doc425.xml	WAS			c
doc425.xml	A			c
doc425.xml	COMPLETELY	COMPLETE	DJ	i
doc425.xml	DISASTER			c
doc425.xml	.			c
				
doc425.xml	TO			c
doc425.xml	SUM			c
doc425.xml	UP			c
doc425.xml	,			c
doc425.xml	I			c
doc425.xml	DID			c
doc425.xml	NOT			c
doc425.xml	SPEND	HAVE	RV	i
doc425.xml	A			c
doc425.xml	PERFECT			c
doc425.xml	EVENING			c
doc425.xml	.			c
				
doc425.xml	I			c
doc425.xml	THINK			c
doc425.xml	THAT			c
doc425.xml	IT			c
doc425.xml	WAS			c
doc425.xml	THE			c
doc425.xml	WORST			c
doc425.xml	I			c
doc425.xml	HAVE			c
doc425.xml	EVER			c
doc425.xml	HAD			c
doc425.xml	.			c
				
doc425.xml	ON	TO CONCLUDE	ID	i
doc425.xml	THE	TO CONCLUDE	ID	i
doc425.xml	WHOLE	TO CONCLUDE	ID	i
doc425.xml	,			c
doc425.xml	I			c
doc425.xml	WOULD			c
doc425.xml	LIKE			c
doc425.xml	TO			c
doc425.xml	HAVE			c
doc425.xml	MY			c
doc425.xml	MONEY			c
doc425.xml	BACK			c
doc425.xml	.			c
				
doc425.xml	MANUELA			c
doc425.xml	BELABARA			c
				
doc425.xml	JUST			c
doc425.xml	BE			c
doc425.xml	YOURSELF			c
				
doc425.xml	IN			c
doc425.xml	,		UP	c
doc425.xml	THE			c
doc425.xml	FUTURE			c
doc425.xml	,		UP	c
doc425.xml	PEOPLE			c
doc425.xml	WILL			c
doc425.xml	BE			c
doc425.xml	WEARING			c
doc425.xml	FASHIONABLE			c
doc425.xml	CLOTHES			c
doc425.xml	LIKE			c
doc425.xml	NOW			c
doc425.xml	.			c
				
doc425.xml	PEOPLE			c
doc425.xml	WILL			c
doc425.xml	BE			c
doc425.xml	VERY			c
doc425.xml	WORRIED			c
doc425.xml	ABOUT			c
doc425.xml	WHAT			c
doc425.xml	THEY			c
doc425.xml	WEAR			c
doc425.xml	.			c
				
doc425.xml	ONE	ON THE ONE HAND	ID	i
doc425.xml	THE	ON THE ONE HAND	ID	c
doc425.xml	ONE	ON THE ONE HAND	ID	c
doc425.xml	HAND	ON THE ONE HAND	ID	c
doc425.xml	,			c
doc425.xml	THERE			c
doc425.xml	WILL			c
doc425.xml	BE			c
doc425.xml	PEOPLE			c
doc425.xml	WHO			c
doc425.xml	WOULD	WILL	TV	i
doc425.xml	WEAR			c
doc425.xml	FASHIONABLE			c
doc425.xml	CLOTHES			c
doc425.xml	.			c
				
doc425.xml	THIS	THESE	AGD	i
doc425.xml	PEOPLE			c
doc425.xml	WILL			c
doc425.xml	BE			c
doc425.xml	WORRIED			c
doc425.xml	ABOUT			c
doc425.xml	WHAT			c
doc425.xml	THEY			c
doc425.xml	LOOK			c
doc425.xml	LIKE			c
doc425.xml	.			c
				
doc425.xml	ON			c
doc425.xml	THE			c
doc425.xml	OTHER			c
doc425.xml	HAND			c
doc425.xml	,			c
doc425.xml	THERE			c
doc425.xml	WILL			c
doc425.xml	BE			c
doc425.xml	LESS	FEWER	CQ	i
doc425.xml	PEOPLE			c
doc425.xml	WHO			c
doc425.xml	WOULD	WILL	TV	i
doc425.xml	WEAR			c
doc425.xml	WHATEVER			c
doc425.xml	THEY			c
doc425.xml	LIKE			c
doc425.xml	.			c
				
doc425.xml	NOWADAYS			c
doc425.xml	,			c
doc425.xml	PEOPLE			c
doc425.xml	SEEM	ALWAYS SEEM TO BE	W	i
doc425.xml	TO	ALWAYS SEEM TO BE	W	i
doc425.xml	BE	ALWAYS SEEM TO BE	W	i
doc425.xml	ALWAYS	ALWAYS SEEM TO BE	W	i
doc425.xml	WORRIED			c
doc425.xml	.			c
				
doc425.xml	ALL			c
doc425.xml	THE			c
doc425.xml	TIME			c
doc425.xml	THEY			c
doc425.xml	ARE			c
doc425.xml	ASKING			c
doc425.xml	,		UP	c
doc425.xml	WHAT			c
doc425.xml	ARE		UV	c
doc425.xml	THEY			c
doc425.xml	LOOKING	LOOK	TV	i
doc425.xml	LIKE			c
doc425.xml	AND			c
doc425.xml	THEY			c
doc425.xml	WASTE			c
doc425.xml	A			c
doc425.xml	LOT			c
doc425.xml	OF			c
doc425.xml	MONEY			c
doc425.xml	IN	ON	RT	i
doc425.xml	CLOTHES			c
doc425.xml	.			c
				
doc425.xml	ON			c
doc425.xml	THE			c
doc425.xml	WHOLE			c
doc425.xml	,			c
doc425.xml	CLOTHES			c
doc425.xml	WILL			c
doc425.xml	HAVE		UV	c
doc425.xml	NO	NOT	RY	i
doc425.xml	CHANGE			c
doc425.xml	.			c
				
doc425.xml	IN			c
doc425.xml	MY			c
doc425.xml	OPINION			c
doc425.xml	,			c
doc425.xml	PEOPLE			c
doc425.xml	WILL			c
doc425.xml	GIVE	ATTACH	RV	i
doc425.xml	IMPORTANCE			c
doc425.xml	TO			c
doc425.xml	HOW			c
doc425.xml	THEIR			c
doc425.xml	PERSONALITY	PERSONALITIES	AGN	i
doc425.xml	DEVELOP			c
doc425.xml	AND			c
doc425.xml	THEY			c
doc425.xml	WILL			c
doc425.xml	GIVE			c
doc425.xml	UP			c
doc425.xml	WORRYING			c
doc425.xml	ABOUT			c
doc425.xml	WHAT			c
doc425.xml	THEY			c
doc425.xml	WEAR			c
doc425.xml	.			c
				
doc425.xml	THEY			c
doc425.xml	WILL			c
doc425.xml	HAVE			c
doc425.xml	ENOUGH			c
doc425.xml	MONEY			c
doc425.xml	TO			c
doc425.xml	BUY			c
doc425.xml	WHAT			c
doc425.xml	THEY			c
doc425.xml	NEED			c
doc425.xml	AND			c
doc425.xml	TO			c
doc425.xml	BE			c
doc425.xml	HAPPY			c
doc425.xml	WITH			c
doc425.xml	IT			c
doc425.xml	.			c
				
doc1775.xml	Sincerely			c
				
doc2407.xml	I			c
doc2407.xml	recently			c
doc2407.xml	had			c
doc2407.xml	a			c
doc2407.xml	holiday			c
doc2407.xml	in			c
doc2407.xml	London			c
doc2407.xml	and			c
doc2407.xml	had	went	TV	i
doc2407.xml	been	went	TV	i
doc2407.xml	to			c
doc2407.xml	your			c
doc2407.xml	musical			c
doc2407.xml	show			c
doc2407.xml	'			c
doc2407.xml	Over			c
doc2407.xml	the			c
doc2407.xml	Rainbow			c
doc2407.xml	'			c
doc2407.xml	but			c
doc2407.xml	found			c
doc2407.xml	it			c
doc2407.xml	very			c
doc2407.xml	disappointing			c
doc2407.xml	.			c
				
doc2407.xml	It			c
doc2407.xml	is	said	TV	c
doc2407.xml	said	said	TV	c
doc2407.xml	that	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	the	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	singers	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	are	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	Danny	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	Brook	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	and	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	Tina	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	Truelove	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	in	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	the	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	advertisement	in the advertisement that the singers are Danny Brook and Tina Truelove	W	i
doc2407.xml	.			c
				
doc2407.xml	However			c
doc2407.xml	,			c
doc2407.xml	there			c
doc2407.xml	was			c
doc2407.xml	a			c
doc2407.xml	different			c
doc2407.xml	unknown			c
doc2407.xml	actor			c
doc2407.xml	in			c
doc2407.xml	that			c
doc2407.xml	.			c
				
doc2407.xml	The			c
doc2407.xml	show			c
doc2407.xml	started			c
doc2407.xml	later	late	FY	i
doc2407.xml	at			c
doc2407.xml	20:15			c
doc2407.xml	which			c
doc2407.xml	was			c
doc2407.xml	very			c
doc2407.xml	different			c
doc2407.xml	in	from	RT	i
doc2407.xml	'			c
doc2407.xml	19.3			c
doc2407.xml	'			c
doc2407.xml	as		R	c
doc2407.xml	shown		R	c
doc2407.xml	.			c
				
doc2407.xml	There			c
doc2407.xml	was			c
doc2407.xml	no			c
doc2407.xml	discount			c
doc2407.xml	at			c
doc2407.xml	all			c
doc2407.xml	which			c
doc2407.xml	is	was	TV	i
doc2407.xml	in			c
doc2407.xml	contrast			c
doc2407.xml	with			c
doc2407.xml	'			c
doc2407.xml	Discounts			c
doc2407.xml	Availabe	Available	S	i
doc2407.xml	'			c
doc2407.xml	.			c
				
doc2407.xml	After			c
doc2407.xml	the			c
doc2407.xml	show			c
doc2407.xml	,			c
doc2407.xml	I			c
doc2407.xml	wanted			c
doc2407.xml	to			c
doc2407.xml	have			c
doc2407.xml	something			c
doc2407.xml	in			c
doc2407.xml	the			c
doc2407.xml	theatre			c
doc2407.xml	restaurant			c
doc2407.xml	and			c
doc2407.xml	found			c
doc2407.xml	it			c
doc2407.xml	was			c
doc2407.xml	closed			c
doc2407.xml	because	for	RT	i
doc2407.xml	of	for	RT	i
doc2407.xml	no			c
doc2407.xml	reason			c
doc2407.xml	.			c
				
doc2407.xml	The			c
doc2407.xml	real			c
doc2407.xml	show			c
doc2407.xml	on		U	c
doc2407.xml	it		U	c
doc2407.xml	owns		U	c
doc2407.xml	is			c
doc2407.xml	really			c
doc2407.xml	very			c
doc2407.xml	different			c
doc2407.xml	to			c
doc2407.xml	what			c
doc2407.xml	are	is	AGV	i
doc2407.xml	mentioned	described	RV	i
doc2407.xml	in			c
doc2407.xml	the			c
doc2407.xml	advertisement			c
doc2407.xml	.			c
				
doc2407.xml	I			c
doc2407.xml	am			c
doc2407.xml	unsatisfied			c
doc2407.xml	and			c
doc2407.xml	would			c
doc2407.xml	like			c
doc2407.xml	to			c
doc2407.xml	ask			c
doc2407.xml	for			c
doc2407.xml	some			c
doc2407.xml	money			c
doc2407.xml	back			c
doc2407.xml	.			c
				
doc2407.xml	Please			c
doc2407.xml	would			c
doc2407.xml	you			c
doc2407.xml	also			c
doc2407.xml	change			c
doc2407.xml	the			c
doc2407.xml	advertisement			c
doc2407.xml	to		R	c
doc2407.xml	the		R	c
doc2407.xml	level		R	c
doc2407.xml	of		R	c
doc2407.xml	the			c
doc2407.xml	actual			c
doc2407.xml	facts			c
doc2407.xml	.			c
				
doc2407.xml	It			c
doc2407.xml	is			c
doc2407.xml	a			c
doc2407.xml	very			c
doc2407.xml	hard			c
doc2407.xml	thing			c
doc2407.xml	to			c
doc2407.xml	predict			c
doc2407.xml	.			c
				
doc2407.xml	The			c
doc2407.xml	fashion			c
doc2407.xml	of	in	RT	i
doc2407.xml	nowaday		DJ	c
doc2407.xml	clothings	clothing	CN	i
doc2407.xml	is		UV	c
doc2407.xml	just			c
doc2407.xml	keep	keeps	AGV	i
doc2407.xml	on			c
doc2407.xml	changing			c
doc2407.xml	.			c
				
doc2407.xml	Although			c
doc2407.xml	some			c
doc2407.xml	may			c
doc2407.xml	appears	appear	AGV	i
doc2407.xml	again			c
doc2407.xml	after			c
doc2407.xml	few			i
doc2407.xml	years			c
doc2407.xml	different			c
doc2407.xml	styles			c
doc2407.xml	are			c
doc2407.xml	developed			c
doc2407.xml	.			c
				
doc2407.xml	For	Concerning	RT	i
doc2407.xml	the			c
doc2407.xml	fashion			c
doc2407.xml	of			c
doc2407.xml	the			c
doc2407.xml	future			c
doc2407.xml	,			c
doc2407.xml	I			c
doc2407.xml	think			c
doc2407.xml	it			c
doc2407.xml	depends			c
doc2407.xml	on			c
doc2407.xml	the		UD	c
doc2407.xml	people			c
doc2407.xml	's			c
doc2407.xml	own		UJ	c
doc2407.xml	personalities			c
doc2407.xml	and			c
doc2407.xml	develope	develop	S	i
doc2407.xml	their			c
doc2407.xml	own			c
doc2407.xml	styles			c
doc2407.xml	which			c
doc2407.xml	suits	suit	AGV	i
doc2407.xml	them			c
doc2407.xml	the			c
doc2407.xml	most			c
doc2407.xml	.			c
				
doc2407.xml	For	As for	MT	i
doc2407.xml	the			c
doc2407.xml	colours			c
doc2407.xml	,			c
doc2407.xml	I			c
doc2407.xml	think			c
doc2407.xml	the		UD	c
doc2407.xml	metalic	metallic	DJ	i
doc2407.xml	colours			c
doc2407.xml	,			c
doc2407.xml	especially			c
doc2407.xml	silver			c
doc2407.xml	,			c
doc2407.xml	will			c
doc2407.xml	be			c
doc2407.xml	the			c
doc2407.xml	most			c
doc2407.xml	popular			c
doc2407.xml	.			c
				
doc2407.xml	Maybe			c
doc2407.xml	paper			c
doc2407.xml	can			c
doc2407.xml	also			c
doc2407.xml	be			c
doc2407.xml	a			c
doc2407.xml	farbic	fabric	S	i
doc2407.xml	use	used	TV	i
doc2407.xml	for		UT	c
doc2407.xml	make	to make	FV	i
doc2407.xml	clothings	clothing	CN	i
doc2407.xml	and			c
doc2407.xml	for			c
doc2407.xml	those			c
doc2407.xml	who			c
doc2407.xml	like			c
doc2407.xml	to			c
doc2407.xml	wear			c
doc2407.xml	new			c
doc2407.xml	clothes			c
doc2407.xml	everyday	every day	RP	i
doc2407.xml	.			c
				
doc2407.xml	They			c
doc2407.xml	can			c
doc2407.xml	be			c
doc2407.xml	thrown			c
doc2407.xml	away			c
doc2407.xml	after			c
doc2407.xml	wearing			c
doc2407.xml	it	them	AGA	i
doc2407.xml	and			c
doc2407.xml	light			i
doc2407.xml	enough			c
doc2407.xml	to			c
doc2407.xml	be			c
doc2407.xml	carried			c
doc2407.xml	around			c
doc2407.xml	whenever			c
doc2407.xml	you			c
doc2407.xml	want			c
doc2407.xml	to			c
doc2407.xml	change			c
doc2407.xml	your	you're	SX	i
doc2407.xml	wearing			c
doc2407.xml	.			c
				
doc699.xml	Best			c
doc699.xml	wishes			c
				
doc1579.xml	Best			c
doc1579.xml	wishes			c
				
doc2340.xml	Best			c
doc2340.xml	wishes			c
				
doc1478.xml	I			c
doc1478.xml	am			c
doc1478.xml	writing			c
doc1478.xml	this			c
doc1478.xml	letter			c
doc1478.xml	to			c
doc1478.xml	you			c
doc1478.xml	,			c
doc1478.xml	because			c
doc1478.xml	the			c
doc1478.xml	show			c
doc1478.xml	""""			c
doc1478.xml	Over			c
doc1478.xml	The			c
doc1478.xml	Rainbow			c
doc1478.xml	""""			c
doc1478.xml	which			c
doc1478.xml	is			c
doc1478.xml	the		UD	c
doc1478.xml	London			c
doc1478.xml	's			c
doc1478.xml	newest			c
doc1478.xml	and			c
doc1478.xml	best			c
doc1478.xml	musical			c
doc1478.xml	show			c
doc1478.xml	,			c
doc1478.xml	was			c
doc1478.xml	not			c
doc1478.xml	...			c
doc1478.xml	for			c
doc1478.xml	me			c
doc1478.xml	.			c
				
doc1478.xml	Pleas	Please	SX	i
doc1478.xml	apologise	excuse	RV	i
doc1478.xml	me			c
doc1478.xml	,			c
doc1478.xml	but			c
doc1478.xml	there			c
doc1478.xml	were			c
doc1478.xml	many			c
doc1478.xml	mistakes			c
doc1478.xml	and			c
doc1478.xml	problems			c
doc1478.xml	on			c
doc1478.xml	the			c
doc1478.xml	note		R	c
doc1478.xml	you		R	c
doc1478.xml	have		R	c
doc1478.xml	made		R	c
doc1478.xml	,			c
doc1478.xml	which			c
doc1478.xml	disappointed			c
doc1478.xml	me			c
doc1478.xml	very			c
doc1478.xml	.			i
				
doc1478.xml	I			c
doc1478.xml	thought			c
doc1478.xml	that			c
doc1478.xml	Dany			c
doc1478.xml	Brook			c
doc1478.xml	who			c
doc1478.xml	is			c
doc1478.xml	my			c
doc1478.xml	favorite	favourite	SA	i
doc1478.xml	actor			c
doc1478.xml	play	perform	RV	i
doc1478.xml	in			c
doc1478.xml	that			c
doc1478.xml	show			c
doc1478.xml	.			c
				
doc1478.xml	And			c
doc1478.xml	I			c
doc1478.xml	was			c
doc1478.xml	really			c
doc1478.xml	disappointed			c
doc1478.xml	when			c
doc1478.xml	I			c
doc1478.xml	saw			c
doc1478.xml	Jeremy			c
doc1478.xml	Brook			c
doc1478.xml	on			c
doc1478.xml	the			c
doc1478.xml	stage			c
doc1478.xml	.			c
				
doc1478.xml	I			c
doc1478.xml	would			c
doc1478.xml	be			c
doc1478.xml	very			c
doc1478.xml	grateful			c
doc1478.xml	if			c
doc1478.xml	I			c
doc1478.xml	could			c
doc1478.xml	get			c
doc1478.xml	my			c
doc1478.xml	money			c
doc1478.xml	back			c
doc1478.xml	.			c
				
doc1478.xml	That			c
doc1478.xml	evening			c
doc1478.xml	which			c
doc1478.xml	should			c
doc1478.xml	be	have been	TV	i
doc1478.xml	my			c
doc1478.xml	perfect			c
doc1478.xml	evening			c
doc1478.xml	out			c
doc1478.xml	,			c
doc1478.xml	was			c
doc1478.xml	in			c
doc1478.xml	fact			c
doc1478.xml	very			c
doc1478.xml	tireing	tiring	DJ	i
doc1478.xml	and			c
doc1478.xml	boring			c
doc1478.xml	.			c
				
doc1478.xml	Apologise		CE	c
doc1478.xml	me		CE	c
doc1478.xml	for		CE	c
doc1478.xml	disturb		CE	c
doc1478.xml	.			c
				
doc1478.xml	I			c
doc1478.xml	am			c
doc1478.xml	looking			c
doc1478.xml	forward			c
doc1478.xml	for	to	RT	i
doc1478.xml	answer	reply	RN	i
doc1478.xml	!			c
				
doc1478.xml	Best			c
doc1478.xml	regardes	regards	S	i
doc1478.xml	!			c
				
doc1478.xml	Unfortunately			c
doc1478.xml	,			c
doc1478.xml	Pat			c
doc1478.xml	was			c
doc1478.xml	n't			c
doc1478.xml	very			c
doc1478.xml	good			c
doc1478.xml	at			c
doc1478.xml	keeping			c
doc1478.xml	secrets			c
doc1478.xml	,	.	RP	c
doc1478.xml	I			c
doc1478.xml	knew			c
doc1478.xml	that			c
doc1478.xml	he			c
doc1478.xml	's			c
doc1478.xml	very			i
doc1478.xml	talkative			c
doc1478.xml	person			c
doc1478.xml	,			c
doc1478.xml	but			c
doc1478.xml	it			c
doc1478.xml	was			c
doc1478.xml	nessesery	necessary	S	i
doc1478.xml	because			c
doc1478.xml	I			c
doc1478.xml	wanted			c
doc1478.xml	him			c
doc1478.xml	to			c
doc1478.xml	be			c
doc1478.xml	the			c
doc1478.xml	main			c
doc1478.xml	director	organiser	RN	i
doc1478.xml	of			c
doc1478.xml	that			c
doc1478.xml	birthday			c
doc1478.xml	party			c
doc1478.xml	for			c
doc1478.xml	tenes		R	c
doc1478.xml	.			c
				
doc1478.xml	It			c
doc1478.xml	started			c
doc1478.xml	a			c
doc1478.xml	week			c
doc1478.xml	before			c
doc1478.xml	that			c
doc1478.xml	day			c
doc1478.xml	.			c
				
doc1478.xml	Pat			c
doc1478.xml	found			c
doc1478.xml	the	a	RD	i
doc1478.xml	great			c
doc1478.xml	place			c
doc1478.xml	for			c
doc1478.xml	the			c
doc1478.xml	party			c
doc1478.xml	called			c
doc1478.xml	""""			c
doc1478.xml	Blue			c
doc1478.xml	Box			c
doc1478.xml	""""			c
doc1478.xml	.			c
				
doc1478.xml	I			c
doc1478.xml	made			c
doc1478.xml	a		UD	c
doc1478.xml	beautifull	beautiful	DJ	i
doc1478.xml	invite	invitation	RN	i
doc1478.xml	cards		UN	c
doc1478.xml	for			c
doc1478.xml	every	all of	AGQ	i
doc1478.xml	Agatha	Agatha's	MP	c
doc1478.xml	friends			i
doc1478.xml	with			c
doc1478.xml	a			c
doc1478.xml	sign	note	RN	i
doc1478.xml	""""			c
doc1478.xml	Do			c
doc1478.xml	not			c
doc1478.xml	tell			c
doc1478.xml	Agatha			c
doc1478.xml	about			c
doc1478.xml	that	this	RA	i
doc1478.xml	,	. This	RP	i
doc1478.xml	this	. This	RP	i
doc1478.xml	is			c
doc1478.xml	a			c
doc1478.xml	suprise	surprise	S	i
doc1478.xml	party			c
doc1478.xml	for			c
doc1478.xml	her			c
doc1478.xml	,	. Please	RP	i
doc1478.xml	please	. Please	RP	i
doc1478.xml	keep			c
doc1478.xml	the			c
doc1478.xml	secret			c
doc1478.xml	!			c
doc1478.xml	""""			c
doc1478.xml	Pat			c
doc1478.xml	arranged			c
doc1478.xml	great			i
doc1478.xml	DJ			c
doc1478.xml	and			c
doc1478.xml	drinks			c
doc1478.xml	.			c
				
doc1478.xml	My			c
doc1478.xml	friend			c
doc1478.xml	and			c
doc1478.xml	I			c
doc1478.xml	made			c
doc1478.xml	a	the	RD	i
doc1478.xml	perfect			c
doc1478.xml	decoration	decorations	FN	i
doc1478.xml	with			c
doc1478.xml	ballons	balloons	S	i
doc1478.xml	and			c
doc1478.xml	other			c
doc1478.xml	party			c
doc1478.xml	stuff			c
doc1478.xml	.			c
				
doc1478.xml	Everyone			c
doc1478.xml	told			c
doc1478.xml	us			c
doc1478.xml	it			c
doc1478.xml	was			c
doc1478.xml	breath	breathtaking	RP	i
doc1478.xml	taking	breathtaking	RP	i
doc1478.xml	.			c
				
doc1478.xml	Everything			c
doc1478.xml	was			c
doc1478.xml	set			c
doc1478.xml	...			c
doc1478.xml	the			c
doc1478.xml	day			c
doc1478.xml	and			c
doc1478.xml	hour			c
doc1478.xml	came			c
doc1478.xml	.			c
				
doc1478.xml	Everyone			c
doc1478.xml	gathered			c
doc1478.xml	in			c
doc1478.xml	disco			i
doc1478.xml	at			c
doc1478.xml	21			c
doc1478.xml	.			c
				
doc1478.xml	We			c
doc1478.xml	were			c
doc1478.xml	only			c
doc1478.xml	waiting			c
doc1478.xml	for			c
doc1478.xml	Agatha			c
doc1478.xml	who			c
doc1478.xml	should	was expected	RV	i
doc1478.xml	come	was expected	RV	i
doc1478.xml	at			c
doc1478.xml	22			c
doc1478.xml	o'clock			c
doc1478.xml	with			c
doc1478.xml	her			c
doc1478.xml	boyfriend			c
doc1478.xml	.			c
				
doc1478.xml	It			c
doc1478.xml	was			c
doc1478.xml	so			c
doc1478.xml	exaiting	exciting	S	i
doc1478.xml	!			c
doc1478.xml	!			c
doc1478.xml	!			c
				
doc1478.xml	She			c
doc1478.xml	entered			c
doc1478.xml	the			c
doc1478.xml	room			c
doc1478.xml	,			c
doc1478.xml	and			c
doc1478.xml	everyone			c
doc1478.xml	shouted			c
doc1478.xml	HAPPY			c
doc1478.xml	BIRTHDAY			c
doc1478.xml	DEAR			c
doc1478.xml	!			c
				
doc1478.xml	She			c
doc1478.xml	was			c
doc1478.xml	so			c
doc1478.xml	touched			c
doc1478.xml	that			c
doc1478.xml	we			c
doc1478.xml	started			c
doc1478.xml	to			c
doc1478.xml	cry			c
doc1478.xml	.			c
				
doc1478.xml	Enyway	Anyway	S	i
doc1478.xml	the			c
doc1478.xml	disco			c
doc1478.xml	was			c
doc1478.xml	great			c
doc1478.xml	,			c
doc1478.xml	music		R	c
doc1478.xml	also		R	c
doc1478.xml	.			c
				
doc1478.xml	We			c
doc1478.xml	had			c
doc1478.xml	fun			c
doc1478.xml	to	until	RT	i
doc1478.xml	5			c
doc1478.xml	o'clock			c
doc1478.xml	!			c
				
doc1478.xml	Agatha			c
doc1478.xml	said			c
doc1478.xml	that			c
doc1478.xml	it			c
doc1478.xml	was			c
doc1478.xml	the			c
doc1478.xml	greatest			c
doc1478.xml	present			c
doc1478.xml	she			c
doc1478.xml	could			c
doc1478.xml	ever			c
doc1478.xml	get	receive	RV	i
doc1478.xml	!			c
				
doc2351.xml	I			c
doc2351.xml	am			c
doc2351.xml	writing			c
doc2351.xml	to			c
doc2351.xml	complain			c
doc2351.xml	about			c
doc2351.xml	the			c
doc2351.xml	show			c
doc2351.xml	,			c
doc2351.xml	""""			c
